Song_id,Song,Singer/Artists,Album/Movie,User-Rating,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo,Genre
222, Kaala Doreya,Neha Bhasin,Kaalakaandi,9.3/10,0.360847515,0.362472665,0.34865142,0.34613214,0.289071577,0.221547168,0.216973883,0.184371171,0.157765289,0.137008724,0.142275832,0.124110578,0.147723506,0.129821739,0.112164685,0.137831067,0.128999292,0.118309063,0.123538533,0.133619244,0.144610046,0.100747115,0.12332547,0.154062143,-279.0572377,114.836402,-3.79212764,23.96219838,2.898102867,17.85127322,5.167985133,4.694983302,10.17772956,-1.105938581,1.186373183,7.164165363,2.46600447,79.70631501,40.56625026,20.9225782,20.2641864,19.46405527,15.64197362,13.52810115,13.46817387,13.44386345,13.0186371,11.71132963,14.03624935,11.93804219,2876.756587,1852.218124,1.952803052,18.67117224,14.23999459,20.58618887,21.41735087,23.31392173,23.12260478,42.34497045,6.631721679,5.20889631,6.089519225,5.600959057,6.014998979,5.96728042,7.822887565,6240.459086,3553.645703,0.728264218,0.035316969,0.040810587,2.780658495,100.4464286,Bollywood
223, Kab Chand Ban Ker,"Abhijeet Sawant, Sanjay Pathak, Santosh Singh",Lottery,8.7/10,0.288788151,0.216634165,0.132572508,0.117683825,0.232529211,0.310767646,0.281750466,0.225674646,0.219374988,0.258938141,0.247874964,0.262080061,0.190754808,0.144233645,0.142089708,0.125578045,0.139807679,0.176713788,0.13943037,0.176340358,0.149002607,0.17749461,0.17649557,0.137705065,-194.8918155,138.4067794,-46.13348417,40.68299916,-1.989298541,-6.349952989,5.323170814,-0.387897827,7.233863353,-14.2339169,-5.636893393,-5.23441658,-8.665477071,61.8547781,26.31837123,22.26935137,23.64421916,15.94517022,12.12779911,12.52710652,13.59932903,12.08727896,12.84205924,12.60328354,11.74863226,13.67005018,2571.127726,963.3768595,1.3207541,21.05166274,12.99795462,22.47948898,24.9977532,24.08287787,26.85136314,47.96865256,6.904037876,4.509386525,5.842849462,6.093041256,5.835335858,7.204448173,7.39673151,5054.130235,1739.534585,0.312453873,0.061551743,0.029418856,1.735075434,109.9567819,BollywoodDance
224, Kabhi Khushboo,K.K.,Saaya,9.5/10,0.174358261,0.190789237,0.205607795,0.175924067,0.157728009,0.221352289,0.281154075,0.241963783,0.210690958,0.21906123,0.244631174,0.213976849,0.164799047,0.183015216,0.21978419,0.171496525,0.188916772,0.177316842,0.212087873,0.202067168,0.180363654,0.195869384,0.18207292,0.227734231,-320.414081,123.9151353,-1.154468472,34.6763245,7.062869129,17.56194577,1.274580844,8.755723898,5.965680571,-0.09495431,4.601588968,1.099804741,1.905738061,73.78762659,36.56536655,33.66329197,27.0239132,23.15834371,17.30500977,14.41467544,13.22104252,11.96862947,13.44269633,14.98190439,16.02255826,13.31849326,2754.81712,1445.525336,1.437671364,20.43930958,16.09756663,22.69314967,24.88842317,24.70772763,26.44061105,41.68335224,6.115226057,5.316313135,5.861002577,6.430446622,6.358908637,7.285765496,5.754194532,5825.493704,3083.852148,0.578477324,0.04840089,0.058248355,3.657994184,129.1992188,BollywoodSad
225, Kabhi Khushi Kabhie Gham,Kumar Sanu,Kabhi Khushi Kabhie Gham,9.2/10,0.202836767,0.232226262,0.297896782,0.348815361,0.311211771,0.265194594,0.227405978,0.209143629,0.194815341,0.209327685,0.215969774,0.162051338,0.152437728,0.171379471,0.140607363,0.174202627,0.134802469,0.157628073,0.152089353,0.150895269,0.165556852,0.132099426,0.154791863,0.129381294,-196.4546174,146.5174391,-7.802630167,30.42595634,-3.920291743,11.76776798,2.976992911,17.57657575,1.211206101,2.864365307,-2.931915514,5.09623158,-1.96719467,66.48460393,24.4506547,25.83438477,16.42892737,17.91059997,12.45076061,13.1121553,12.20652149,9.671894052,10.5910773,10.46864635,11.86442463,12.33491,2576.747732,1198.884847,1.362260641,20.75597208,14.34900453,21.94682014,25.02766938,23.34771621,24.04781912,45.89204294,5.974767761,5.348281664,6.490719651,6.433552829,5.346135955,5.217315198,5.613906574,5602.491213,3207.337322,0.816790052,0.041484159,0.022987185,3.778176428,126.0480183,BollywoodSad
226, Kabhi Kisi Ki Khushian Koi Loot Na,Mukesh,Zindagi Aur Khwab,8.9/10,0.19277673,0.19650866,0.196477709,0.201241274,0.213773643,0.24408321,0.282869024,0.310754297,0.286980896,0.198516559,0.153795049,0.15953303,0.184649289,0.187691159,0.165938238,0.188776273,0.176413552,0.211582633,0.194329142,0.193595841,0.187720001,0.153842307,0.163704569,0.142191729,-265.6079818,178.029386,-65.93410467,22.10301654,17.1667534,-16.65135071,4.553944464,-18.32743499,-9.206033287,-6.355293217,-21.11867534,-5.629590538,-12.37257161,59.08405595,27.94712638,30.28838007,21.57756985,17.6472295,10.56911566,11.36122943,10.49925315,8.840741232,8.800437819,8.794401943,9.558251615,9.74811033,2044.493471,653.6650816,1.271125595,29.38496121,15.25866751,21.24439972,20.57858943,20.60353389,21.79897023,41.28980748,6.404187147,4.855957562,5.296030608,4.583643963,3.646634498,4.17774274,6.303105977,3955.547522,1296.156985,0.803290727,0.048087447,0.024900747,2.476571273,120.1853198,BollywoodSad
227, Kahin Deep Jale Kahin Dil,Lata Mangeshkar,Bees Saal Baad,9.1/10,0.18711587,0.25983414,0.305927624,0.186748602,0.082532305,0.234606278,0.355741573,0.298907372,0.184872762,0.14481149,0.154221826,0.199354324,0.17966328,0.218701153,0.205176649,0.16130997,0.105556928,0.1683218,0.202010204,0.174891264,0.194921726,0.149101725,0.141212499,0.182535279,-263.6028627,167.6339784,-44.81604304,-5.962875271,34.39774511,-13.92339127,-9.595794709,8.632997454,-10.45276324,-13.1011305,-7.445667098,-11.11384363,-7.118176853,52.59178245,28.05571377,30.49670213,15.16449023,18.19082315,10.97568446,13.60032694,10.17973512,11.43265679,9.615450512,9.823057644,11.1909818,12.51540741,1715.653243,441.8374614,2.176108983,24.20109607,14.10879722,24.82487035,26.88862882,24.57252083,30.66757145,33.09502748,6.487926545,4.673190512,5.117274562,6.154768789,5.190197982,6.200337513,2.893884793,2959.164618,853.2461475,4.9294854,0.056119962,0.027890227,0.821728606,105.46875,BollywoodSad
228, Kaise Kahoon Main Baat Jiya Ki,Asha Bhosle,Gehra Daag,8.3/10,0.084930086,0.112395094,0.270980036,0.337782784,0.282574747,0.192905219,0.248491429,0.295502111,0.219950713,0.152146235,0.172311908,0.121577468,0.142450608,0.14608615,0.211054064,0.227144673,0.184809407,0.18746762,0.19578708,0.207032697,0.180011667,0.17101089,0.188294086,0.158518069,-366.049819,156.7942474,13.00915415,9.650031318,13.07688107,-12.74529939,-1.852591304,7.676904811,-5.433080951,-4.308920265,2.962148663,-4.303492436,-9.123031624,49.00534161,28.54918118,21.84221264,12.54278867,14.10770558,12.1684945,11.53642025,10.87077715,10.54083616,10.44625857,10.5633993,10.45471078,12.23626506,1274.478556,587.2967832,3.646728798,14.34086595,17.52369466,23.43443257,24.22843752,22.16793136,21.97021549,32.1223295,3.763313988,5.964512557,6.256603906,5.374512642,5.620546693,5.779193268,3.125814505,2363.218766,1520.135226,2.892282758,0.026705453,0.019309962,2.883381422,135.9991776,BollywoodRomantic
229, Kaisi Hai Ye Udaasi,Kailash Kher,Karthik Calling Karthik,9.5/10,0.160416775,0.202460543,0.16630537,0.162516976,0.196928706,0.170294545,0.155580492,0.147530242,0.314513383,0.394776909,0.277430897,0.112237063,0.159066359,0.184743383,0.188498423,0.169461233,0.196060111,0.171184993,0.202067548,0.188949698,0.196225108,0.247875814,0.178374623,0.132697439,-293.1732615,151.8441003,16.92223787,32.22897243,19.84407813,18.13899262,-0.277845148,5.619326902,4.217816204,-3.05215226,1.456562442,2.835043194,1.380467254,81.34333417,35.43853219,29.015871,19.30710147,16.3375049,11.81556315,14.1864043,14.80434325,12.24773868,10.75100307,13.92949142,12.82653652,12.76676845,1650.372369,1041.344234,2.494854799,21.38199562,15.40954079,23.00879315,25.20972353,23.73910678,24.38102915,39.08045146,7.043226105,4.502091825,5.515490343,5.329163468,5.281217779,6.420328025,7.497389989,3287.343147,2545.116233,1.599142247,0.021072174,0.018302446,4.991114146,84.72079918,BollywoodSad
230, Kal Ki Daulat Aaj Ki Khushian,Mohammed Rafi,Asli Naqli,9.1/10,0.308168961,0.292501127,0.209578186,0.135224087,0.143238234,0.181859746,0.200246128,0.20718988,0.258385344,0.277215595,0.253893424,0.272768337,0.158607358,0.20497077,0.183388496,0.126826245,0.143611464,0.136642321,0.168382403,0.145313457,0.165384393,0.182039244,0.155614387,0.190746973,-240.3266696,187.4346243,-61.29163375,14.0498304,21.2980767,-25.37429753,0.497735409,-11.17315027,-17.09255524,-3.531376599,-16.93803351,-15.4981394,-11.61692032,51.81125694,27.10670055,23.16036924,11.58012978,9.980828054,8.924557711,9.132698115,8.623404693,9.992484749,9.209664276,8.449060868,9.490945806,9.412398011,1698.466531,453.1821837,3.255310562,21.72201036,13.40010123,19.50509831,20.65716929,20.55845041,21.13708168,39.3837006,7.193376893,4.33799091,4.935924522,4.626212005,4.031339947,3.73880045,4.9387429,3332.387,816.8467833,2.278828641,0.042726832,0.023732259,2.204529302,139.6748311,BollywoodDance
231, Kateli Kateli Nasheli Nasheli,Suman Kalyanpur,Zindagi Aur Khwab,8.2/10,0.144813124,0.144755526,0.232672225,0.295451486,0.25623745,0.206949315,0.232958416,0.278927774,0.273972666,0.264567474,0.260996389,0.193956432,0.140495954,0.142948505,0.143821111,0.19081989,0.143099127,0.177837037,0.151793836,0.138382367,0.146222094,0.128261133,0.141691637,0.124981592,-259.5093424,78.96553941,-77.92204636,16.11130415,-0.473166773,15.66925403,-26.69136641,15.80858627,-11.37642796,0.224432793,-15.11870904,6.485900933,-10.98797149,95.63177275,28.78329819,24.00592146,11.6298991,8.634252868,9.653778708,14.1799099,10.92900666,9.753113743,8.201273901,10.78423294,10.60487266,12.75725657,3619.262595,1024.257779,-2.584843439,18.04933098,11.81044181,17.5140696,22.14271587,22.43930372,25.36567965,45.15386465,5.314009839,4.38744006,4.25561964,5.000049084,4.678105113,5.526389596,8.006226773,6090.735729,1842.657682,-1.9974281,0.10554121,0.035289037,-1.368258796,126.0480183,BollywoodDance
232, Kaun Main Haan Tum,"Alka Yagnik, Udit Narayan",Ajnabee,9.1/10,0.260205504,0.227374499,0.201707232,0.223925276,0.248629101,0.277408876,0.236231516,0.204453824,0.237796502,0.282392173,0.308676023,0.282368943,0.135819318,0.130413754,0.125145688,0.140162487,0.131640289,0.142124501,0.118341566,0.116508583,0.131181178,0.132994668,0.160381575,0.125260186,-266.7285348,153.2888807,-49.13698259,34.46781903,0.119751433,16.18046486,9.329923015,4.955849416,7.706097373,1.995243811,3.540844585,1.202518011,0.042199973,91.21280753,41.49543861,25.92522254,20.60279663,14.09606291,13.38317563,12.69132171,10.21916011,10.38640308,10.14656151,10.13103164,10.58928411,11.68749824,2256.220768,899.2824598,0.991992926,19.44124181,13.06392695,19.62297552,21.14731271,20.69404869,21.23124146,42.23036444,6.334944482,4.805315807,6.056426771,5.938363328,5.030872422,4.596859575,7.125607472,4375.820541,1776.210596,0.512966508,0.050096023,0.032331937,1.612673157,112.3471467,BollywoodDance
233, Keh Do Ke Tum,"Amit Kumar, Anuradha Paudwal",Tezaab,8.3/10,0.231421619,0.240031367,0.163618761,0.13302634,0.244844257,0.32216488,0.235850252,0.144519786,0.191805822,0.290506819,0.300205684,0.236168894,0.180782233,0.181173825,0.139522481,0.14984225,0.159969546,0.188453926,0.17407492,0.136458305,0.158350834,0.172602584,0.19615307,0.151488419,-235.2136166,159.2707242,-27.93487953,12.76713644,-4.937790585,8.614163686,-12.19128639,4.858154943,-3.291082706,-6.905026027,-5.919191589,-9.801850416,-7.073010874,55.2071662,27.4546415,24.96200042,16.82448639,16.69691619,13.71131939,13.22038559,12.32793135,10.80856068,12.67200784,11.01265257,11.63247529,12.18248069,2284.120375,854.0417059,1.210924696,27.70735189,14.60596597,21.40355807,24.65800328,24.23665165,26.55854678,41.75654412,6.232268583,4.765917768,5.085885293,5.70121377,5.43939836,7.041699152,4.804016465,4598.119845,2462.082056,1.182107604,0.044874294,0.021188961,0.861063204,103.359375,BollywoodRomantic
234, Kehdoon Tumhen,"Asha Bhosle, Kishore Kumar",Deewaar,9.3/10,0.184995961,0.175064465,0.166575293,0.178842553,0.211076701,0.191853277,0.17351907,0.214273202,0.336759701,0.376205816,0.309518793,0.222212148,0.167374554,0.177925307,0.163522325,0.136160193,0.17030732,0.128125847,0.152097836,0.172430994,0.146901437,0.181169966,0.141042007,0.176159347,-150.493757,151.3525675,-65.59265842,48.67318772,14.49610211,-5.131870072,7.136888486,-3.085660985,0.672738461,-5.740969542,-5.586880511,-1.933518996,-2.93805415,71.3373622,29.40434606,28.06533631,13.55858775,13.83197475,10.09947129,9.558120111,10.10134701,9.468743032,9.860138281,9.901758524,9.343816645,10.92671609,2400.846088,630.9012538,0.652178406,24.9401635,16.29415912,21.38946079,21.65360571,21.71336869,22.55469545,46.44965043,6.771487502,5.199177138,5.463471812,5.253770278,4.650854249,4.814360858,5.586604871,4481.636701,1104.190348,1.097419922,0.060532209,0.031469647,1.162330426,107.6660156,BollywoodRomantic
235, Khair Mangda,Atif Aslam,A Flying Jatt,9.3/10,0.229957952,0.108897536,0.1097563,0.296697673,0.383518661,0.306907538,0.1749136,0.130940566,0.16133346,0.175162735,0.23092148,0.295705745,0.186996919,0.140724025,0.148944632,0.163680004,0.199705686,0.157762913,0.15411068,0.132876241,0.17553759,0.185796079,0.161261291,0.217773629,-221.5854232,146.8893359,1.0339993,25.6452444,-1.551563913,14.74451406,-6.752016351,2.206153247,-5.228282862,-12.3047088,6.341350693,11.29713199,-3.688149387,83.54461216,36.50648071,24.28200725,20.83304955,19.88554056,17.89671021,16.48179846,13.66553946,14.32778368,15.89850622,11.57872535,13.38394644,12.29177658,2045.468686,1031.837892,2.224078947,22.60485552,17.65627317,23.00357897,25.52058838,24.91340533,26.01421518,43.69569257,6.358454425,5.75806728,5.652396542,5.346532692,5.418343142,6.627018631,7.111051532,4282.177252,2680.983346,1.132286878,0.030534613,0.020546032,7.587104091,132.5120192,BollywoodSad
236, Khamakhaa,"Ayushman Khurana, Neeti Mohan",Bewakoofiaan,9.4/10,0.296967145,0.310279645,0.238992961,0.20109313,0.225449964,0.265728314,0.275567043,0.278587185,0.240729797,0.167370283,0.161456648,0.237180625,0.147645083,0.177184673,0.138020341,0.131029366,0.168400694,0.15510808,0.175418237,0.134530919,0.163808143,0.128338778,0.124832908,0.158495305,-235.4265165,125.4002639,-17.62970794,30.20820451,-0.737413165,16.04987486,-11.64784117,7.922718599,-2.547450151,0.776540142,2.830287362,2.002275371,-8.517719734,98.18931368,34.71049156,21.7785396,22.32707094,16.73240158,17.83752272,16.99646986,14.49390553,10.97824596,18.92364519,11.69666515,12.15085602,13.13596175,3068.076653,1381.072967,1.967330791,21.60382147,16.30246154,19.9048577,21.46437404,21.32462952,23.22284405,44.12253249,7.64833671,5.798654235,6.743342375,6.161257403,6.123103988,7.123151978,6.040125934,6622.543588,2960.65059,0.670341115,0.04381244,0.050166117,7.509221105,90.66611842,BollywoodRomantic
237, Khambe Jaisi Khadi Hai,Udit Narayan,Dil,9.0/10,0.138780108,0.15123592,0.18471053,0.155509379,0.172394149,0.253636606,0.254857161,0.294214428,0.363105319,0.394282812,0.355373412,0.205846289,0.120154128,0.116862208,0.119291205,0.113946949,0.116796932,0.115913845,0.110609559,0.152084016,0.159524329,0.14530895,0.131187532,0.128495788,-170.1476342,109.8066939,-16.27842178,31.42215211,-6.072235297,17.11900754,-6.609895183,8.987893605,-5.887323788,6.280444986,-3.998026299,5.543206534,-2.635161988,88.00234925,34.0152116,29.22096589,19.23414631,15.84235552,13.45175183,14.23422982,12.34540279,12.51012005,10.44865418,10.72441745,11.21883423,11.26967604,3930.138082,1735.872759,1.876991427,20.23827029,14.84408885,19.32013042,21.14857178,20.01071543,19.04042463,44.89306359,6.064749061,5.930217934,5.353791292,6.201616883,5.011215844,3.730700781,5.105782718,8420.507276,3175.200623,-0.046917475,0.058558035,0.077561532,4.678004913,99.38401442,Bollywood
238, Kharaa Kharaa,Sonu Kakkar,Fever,9.5/10,0.210743158,0.286060366,0.244522704,0.200808695,0.201652619,0.22158561,0.217156551,0.195096042,0.25961035,0.292234863,0.266638552,0.184406472,0.158298395,0.184248739,0.155449007,0.2072439,0.167264166,0.164925893,0.166766486,0.152548344,0.187981406,0.157309246,0.174181884,0.133994184,-245.4958518,127.0396276,5.64356911,27.57737781,7.236526945,18.26272621,-14.62569969,16.20253377,-8.943927587,-9.120879785,-5.586068761,-15.08923899,-18.06519302,74.1891058,34.10679691,27.94425018,21.09087709,16.85174325,12.23522231,20.07607601,14.3543319,11.61211951,10.74450764,11.91961536,10.20757197,12.29219817,2823.135791,1487.766754,1.1864747,26.05976521,13.42840831,24.12225615,26.27445718,24.03147809,28.33775599,43.88354879,8.147261601,5.187624913,5.884984833,6.114991549,5.683887739,7.019693786,6.324540389,6462.575009,3613.369902,0.001069737,0.03624427,0.031951484,4.764091396,123.046875,BollywoodRomantic
239, Khatam Kahani,"Jyoti Nooran, Sultana Nooran, Vishal Mishra",Qarib Qarib Single,8.8/10,0.192402988,0.114997704,0.105267818,0.148685758,0.274431735,0.385531576,0.355783566,0.314327227,0.327835759,0.292378656,0.214498475,0.202126667,0.119586323,0.092910639,0.112120303,0.120154664,0.132974432,0.143918224,0.102364535,0.134451373,0.133106667,0.124646586,0.146638616,0.123160933,-163.3810355,131.3975378,-34.84981381,32.79489385,-9.723292246,14.14080898,-6.202756304,11.9701186,-2.546064279,-1.288688592,3.762784216,5.159960641,0.15342321,68.99740302,26.36525806,19.2964431,16.72936454,14.66050836,15.09320529,13.29989666,14.50655245,11.13819627,12.31938703,10.37751957,11.6663376,11.38711352,2757.60072,800.2129094,1.574074808,21.25611092,12.83853594,20.09668075,23.467446,23.21728038,24.68837708,46.48341547,7.339036974,5.075372047,5.251675659,5.156609949,4.781123219,5.765876424,6.02142328,5776.74537,1795.945587,0.684102408,0.053530139,0.027376152,2.188043805,132.5120192,Bollywood
240, Khel Wohi Phir Aaj Tu Khela,Kavita Krishnamurthy,Nigahen,8.8/10,0.231251777,0.248597046,0.21248761,0.185445115,0.197990806,0.160682386,0.097909631,0.115062463,0.250384269,0.405145228,0.369744639,0.261561019,0.182708269,0.161084742,0.170419145,0.153869647,0.152436829,0.145976138,0.116634146,0.116095746,0.140017167,0.175642846,0.166263542,0.153624495,-242.6349269,135.2365332,-59.37474154,29.13596891,-16.50291949,-18.09099693,-14.78367855,-26.5962345,21.23986851,-6.075691972,-24.52316547,-9.184774851,-5.716848524,58.31053896,33.77914757,27.85548119,19.73263204,12.39417752,13.69819482,11.02233728,14.09390394,13.54374752,10.87168902,12.83545197,13.65701689,16.64793163,2405.478857,820.4143225,1.288065388,17.16012946,14.34496866,24.55096212,29.99205982,28.87038873,25.68845906,46.64837437,7.167008683,4.744010805,7.120063767,7.18821758,6.106989858,4.44885686,7.466245428,4747.864393,1839.364686,1.556094254,0.064571987,0.031758642,0.475625439,101.3327206,BollywoodDance
241, Khol De Par,Arijit Singh,Hichki,9.3/10,0.213432733,0.235794406,0.243842902,0.229322176,0.217726626,0.150076556,0.090858142,0.087896227,0.277233304,0.390988047,0.330665965,0.223196908,0.153430242,0.182685736,0.217330903,0.16104363,0.168459039,0.137964632,0.116978118,0.107490598,0.147918154,0.177791781,0.156427267,0.176949624,-248.3801923,150.7459731,22.52977617,33.68203441,13.06161678,21.60660442,0.700610477,7.510938884,2.588499804,6.180323094,-2.523971119,3.4432996,-0.610145866,70.97172598,26.05846937,21.19168802,20.10801081,14.51856918,12.53298868,10.71885881,12.49764791,8.831091894,12.63424421,10.74707574,11.63933428,9.794790641,2146.070985,1483.787859,3.591330562,19.32663974,14.64030412,22.77408288,23.23786045,22.65965102,21.83901783,42.56375233,7.021006241,4.279810783,5.018066636,5.292770387,5.126863324,4.751145243,4.605774954,4635.590645,3495.639628,1.231363382,0.029410041,0.066183719,9.486786384,109.9567819,Bollywood
242, Khudaya Ve Ishq Hai Kaisa,Salim Merchant,Luck,9.5/10,0.308500876,0.185753809,0.121301322,0.145035979,0.262638687,0.272398019,0.237015846,0.238846688,0.245851281,0.219092827,0.216418226,0.295024213,0.176591966,0.136570366,0.131870239,0.13233711,0.167597954,0.201555867,0.149043749,0.191077561,0.172876867,0.176715967,0.162201969,0.161657255,-238.3372603,143.6428509,15.5910948,44.85542873,-0.73752313,15.12109931,14.98319132,2.48977448,-7.894860447,9.189102259,2.068232427,-3.616972682,4.788621007,75.93569685,32.84602349,24.31315768,18.91300869,17.00385744,11.43806719,12.85179121,10.77504251,12.39066238,11.60108356,9.094877668,9.521439429,11.42168358,2129.778039,1317.990227,2.286045693,22.5786452,13.99483962,20.49498319,22.44662346,24.55190345,23.77949142,43.20573319,7.320391984,4.553737191,5.384289536,5.419221187,5.678521534,5.490681194,8.418327613,4913.481133,3076.843405,0.793595775,0.025536295,0.035377577,10.1963188,147.65625,BollywoodSad
243, Khulla Saand,Salim Merchant,Rabba Main Kya Karoon,9.0/10,0.250478818,0.21340835,0.248163559,0.297292665,0.341820536,0.345973019,0.266818967,0.21649658,0.217350946,0.210333718,0.22089049,0.232852407,0.132979465,0.123258649,0.13161816,0.137651532,0.118132909,0.147759942,0.111344624,0.127501408,0.113247786,0.11230361,0.140754249,0.117532133,-171.80307,123.8228361,-17.73219105,27.14546902,-10.28107186,6.211705078,-1.56537947,15.69376435,-5.407925327,4.938384312,6.354363104,10.78837064,2.4459189,52.8996416,22.91259709,20.19353361,15.41424653,16.81193531,16.32246809,11.78653283,13.17824798,11.57319742,12.46618148,10.81687943,12.56703132,12.58831485,3003.422844,1045.047469,1.005478455,20.84276367,14.67025211,21.5692966,22.57526305,20.42216184,22.07855959,45.71830251,7.792663535,5.60055309,5.962869396,5.695413046,4.925836326,5.158375907,4.159057246,6514.64457,2504.048318,0.31743726,0.045234128,0.025124717,2.746836651,139.6748311,BollywoodDance
244, Khush Rahe Tu Sada,Mohammed Rafi,Khilona,8.3/10,0.19358319,0.218302753,0.225224803,0.160347344,0.081495428,0.081957223,0.223972218,0.31888468,0.289501951,0.285562305,0.289680639,0.237570283,0.197156463,0.176024163,0.200058101,0.172874126,0.112125284,0.112682237,0.185551291,0.206588022,0.159452292,0.175578665,0.19211403,0.179468448,-278.2546899,178.2589052,-37.12408096,13.35882327,28.80557638,-4.487098929,3.66694319,-5.573072913,-6.163727452,-0.941598881,-9.286852951,-5.374964327,-3.547501553,70.16598785,35.11392259,33.56983777,17.44502663,17.56121327,15.17800663,9.823964484,10.581744,9.326789376,10.41632073,9.933497146,9.762433077,10.45288147,1594.636782,645.5079746,2.301216704,20.3445085,17.49289692,22.42449942,21.50069473,20.97836284,21.9552938,36.92051952,5.038673346,5.446708186,4.77535491,5.134507595,4.328803686,4.002883621,4.966183903,3059.878786,1288.724953,2.586042371,0.036232667,0.023717937,1.955344017,114.84375,BollywoodSad
245, Kisi Se Pyar Ho Jaye,Jubin Nautiyal,Kaabil,9.2/10,0.224994258,0.175892343,0.163355745,0.171619018,0.214002498,0.219041994,0.25602864,0.286353696,0.33489604,0.321607277,0.262668018,0.238859753,0.169196448,0.142746735,0.162726911,0.121350487,0.150834857,0.147317615,0.149419233,0.171322443,0.136380442,0.181188355,0.142575836,0.145748943,-196.0739155,141.6375073,7.708379855,27.76534638,-4.026315493,26.10263224,-10.35933347,10.9638875,-1.836220038,6.359713958,2.01066097,7.444794883,-1.908630628,72.72380892,27.01201765,21.76828441,17.3806245,15.28915738,16.86814638,14.51330237,13.41632172,11.99197476,12.81718973,11.07701628,12.64406872,11.63498832,2798.735888,1386.859485,1.376280947,21.92445882,16.50389349,21.83902982,21.93637032,22.41969263,23.68453524,45.29047514,6.63736,5.139740742,5.587695187,5.503926512,5.775422762,6.599463527,5.832932751,6391.686509,3298.804574,0.159754526,0.029309157,0.027621079,8.805242796,87.59269068,Bollywood
246, Kismat Se Tum Hum Ko Mile,"Anuradha Paudwal, Sonu Nigam",Pukar,9.2/10,0.317849424,0.457238565,0.386000808,0.228106218,0.143422238,0.150498855,0.157778539,0.201970064,0.255568656,0.167641731,0.103639628,0.121487314,0.138513726,0.151577046,0.141823607,0.165377295,0.129665046,0.158687843,0.166010114,0.144261628,0.166418325,0.136179018,0.132893406,0.130992409,-281.1136943,124.5195549,1.650916383,41.23853169,6.043476784,27.56607644,-12.85932718,15.66438965,-0.832881875,5.047938795,-9.864303271,1.068295198,-7.942846049,76.25206125,28.5441351,24.28942889,17.09511961,18.0443456,16.42266838,13.61708876,14.25732683,10.5956541,13.36985149,12.02494222,14.85525135,14.65272314,3134.312839,1386.812041,1.136970262,22.842641,16.85650296,24.69749726,24.95173362,23.68528836,26.28305681,43.23424543,6.100675847,5.190840328,5.898956884,5.928102404,5.845887313,6.860181647,5.601480386,7029.924421,3263.780829,0.333455615,0.040518359,0.032153537,4.088500611,126.0480183,BollywoodSad
247, Kitne Bhi Tu Karle Sitam,Asha Bhosle,Sanam Teri Kasam,8.9/10,0.207234687,0.190730902,0.204335171,0.196350026,0.193162124,0.177817869,0.243834336,0.309666093,0.319869035,0.286882851,0.273239049,0.250898711,0.146280876,0.159399051,0.178502872,0.133441031,0.165659359,0.119780926,0.147425297,0.169611195,0.137643708,0.19602187,0.145179232,0.163237716,-206.7277685,129.3698795,-36.18025329,47.19650892,2.132970246,18.85956383,-8.794839759,10.76812564,-0.375015867,1.474743254,-4.399343102,-4.438884027,0.326003097,66.59595252,29.181994,18.37385473,14.33616214,15.59316806,13.78430217,11.50338021,12.92961543,11.06895296,12.69236984,12.46468462,12.68534472,13.88145108,3381.495799,1534.296254,2.519210198,24.87423181,15.86663924,21.81718947,23.26871235,22.85856572,23.0635319,45.65098251,6.267521009,5.101173111,5.314495923,5.309792244,4.350940601,4.49995265,5.518017276,6753.513837,2648.683124,1.285303427,0.065101177,0.070001889,5.182065136,129.1992188,BollywoodSad
